"PTI";"CTSH";"LFUS";"LIFE";"CIZN";"AMAT";"SIVB";"ADOM";"RDI";"ADP";"CENTA";"SELF";"CSWI";"IOTS";"KINS";"BSFT";"GFN";"JKHY";"FUV";"CGNT";"CSSE";"IBCP";"SNMX";"FRTA";"XGTI";"AAXN"
0,0643341119145835;0,0100000000000051;-0,349999999999994;0,0295601776178271;-0,0231879027192754;-0,0399999999999991;0,538999999999987;0,0150820045384723;0;0,075800000000001;-0,119999999999997;-0,0599999999999996;0,0500000000000043;0;0,0500000000000007;-0,0101863489763048;-0,0324607435008373;-0,0655433915312358;-0,0416538018989216;-0,0155993885918773;-0,0116565155653916;-0,199999999999999;-0,0049839507746634;0;-0,0030449275350859;0,0201556588037235
0,081125717161775;-0,0200000000000102;-0,0500000000000114;-0,0191097082823699;-0,668762344718051;-0,0300000000000011;-0,372099999999989;-0,0100558644120894;-0,000200000000003087;-0,0300000000000011;0,0499999999999972;-0,0300000000000002;0,149999999999999;-0,0249999999999995;0,0999999999999979;0,0182698595137438;-0,00225850042639575;0,0826589101902044;-0,0662481990551544;0,0155772749667107;0,0483434844346089;-0,084100000000003;-0,00493595272365543;0;-0,0030449275350859;0,00634434119627869
-0,0410993323907105;0;-0,120000000000005;0,018849530664542;-0,318839655229535;0,109999999999999;-0,0269000000000119;-0,00653021144917298;0,0252000000000017;-0,0450000000000017;-0,0399999999999991;-0,00999999999999979;0,297799999999995;-0,0750000000000002;-0,0499999999999972;-0,0129290684544827;-0,00667021487336505;0,00361847293366679;0,00325808698793706;-0,006677274966711;-0,0526693403268705;0,0341000000000022;-0,00271480915055622;0;0,00695507246491411;-0,00221555079013669
-0,0291348372885287;-0,0649999999999977;-0,0699999999999932;-0,00584953066454208;-0,0889573034600915;0,0500000000000043;-0,710000000000008;0,00559438479463026;0,0399999999999991;0,0450000000000017;0,0200000000000031;0,109999999999999;0,402200000000001;0;-0,100000000000001;-0,00854226055455598;-0,00273914407125186;0,123439663519505;0,0221709054997539;-0,0113546123934758;0,00984134697436367;0,0999999999999979;0,00487890398167301;0,0300000000000011;0,00240795000183081;0,0199999999999996
0,0349799787357568;0,0439999999999969;0,120000000000005;0,010681400709907;-0,0450925992106725;-0,0100000000000051;0,409999999999997;-0,03631141067576;-0,00999999999999979;0,039999999999992;-0,0100000000000051;0;0;0,00289999999999946;0,0249999999999986;0,0193561119164372;-0,00216532261147595;-0,0875924185583017;-0,0412516349199721;0,0570318873601865;0,0928370720538698;0;0,000930329967703702;-0,0200000000000014;0,00988472068593182;0,0455688984197273
0,0116302758956222;0,0510000000000019;-0,620000000000005;-0,0236814007099078;0,0946700769250164;-0,0289999999999964;0,135000000000019;0,00605851462071971;-0,0299999999999994;-0,019999999999996;-0,029999999999994;0;0,200000000000003;-0,0528999999999993;-0,0249999999999986;-0,0122113793893703;-0,00125264358426769;-0,00331126776747226;0,0138086771201156;-0,025952961151797;0,00781569745140587;0,150000000000002;-0,0081833817723882;0,0300000000000011;0,0154198040036229;-0,0310777539506759
-0,0156001282784226;-0,039999999999992;-0,330000000000013;-0,0611504693354581;-0,0540148725644549;-0,101100000000002;-0,0349999999999966;-0,0110053923405142;0,0500000000000007;0;0,029999999999994;-0,00999999999999979;-0,25;0;0;-0,0080680820000083;0,049170126616592;-0,0431489295477689;-0,02461354968076;-0,0386243138149136;0,0328156974514062;-0,100000000000001;-0,00411023625029694;0;0,00827830399460439;0,0144311015802714
-0,0609651789960832;0,039999999999992;0,980000000000018;0,0314158844409036;0,034798633009661;0,00010000000000332;-0,120000000000005;-0,0072562710979871;0,0699999999999985;-0,0600000000000023;-0,0499999999999972;0,0298999999999996;0,0499999999999972;-0,100000000000001;0,0500000000000007;-0,00533059739471753;-0,0330515511973761;-0,0310397902545247;0,00519881507965625;0,00336591245006623;-0,0134396461992097;0,100000000000001;-0,00162109601832694;0,0199999999999996;0,0156106034540744;0,0177844492098629
0,0346329225500885;-0,039999999999992;-0,980000000000018;-0,0314158844409027;-0,00395071584461348;-0,109999999999999;-0,659999999999997;-0,00478433377187759;0,300000000000001;-0,0600000000000023;-0,00500000000000256;0,000100000000000655;0,0500000000000043;0,0499999999999998;-0,0380000000000003;0,0214780639829257;-0,00263634519650768;0,070476507777272;-0,012772060690398;0,0334113625166448;0,0178156974514057;-0,350000000000001;-0,00162109601832694;0,0350000000000001;0,0111634809909913;-0,00443110158026983
-0,033089083286852;0;-0,530000000000001;0,00641588444090324;-0,0454516947108772;-0,0600000000000023;0,899999999999977;0,0718455079293991;-0,0899999999999999;-0,0699999999999932;0,0309000000000026;0;0,100000000000001;-0,0499999999999998;0,0380000000000003;-0,0108094015515974;-0,00690924202301257;-0,00296771349917435;-0,124982089868908;-0,0143005489480688;0,00931355999115979;0,0241000000000007;-0,00162109601832716;-0,0250000000000004;-0,0115042195495383;-0,0350000000000001
